student_id,first_name,last_name,age,sex,civil_status,region,province,municipality,barangay_type,year_level,course,course_category,gwa_percentage,gwa_numeric_1to5,family_annual_income_php,family_size,is_solo_parent_dependent,is_pwd,is_indigenous_people,is_4ps_beneficiary,is_ofw_dependent,parents_occupation,high_school_type,shs_strand,enrolled_hei_type,has_existing_scholarship,scholarship_label
12301,Liza,Mendoza,21,Female,Single,Region I,Other Province,Town Center,Rural,2,BS Pharmacy,Health Sciences,79.29,3.76,524000.0,7.0,No,No,No,No,No,OFW,Public,STEM,Private HEI,No,No Scholarship Recommended
12302,Andrei,Tobias,24,Male,Single,Region VIII,Other Province,Town Center,Urban,1,BS Hotel and Restaurant Management,Hospitality,77.93,3.94,724000.0,5.0,Yes,No,No,No,No,Self-Employed,Public,STEM,Private HEI,No,No Scholarship Recommended
12303,Liza,Ybañez,17,Female,Single,Region II,Nueva Vizcaya,Tumauini,Urban,1,Bachelor of Secondary Education,Education,80.86,3.55,568000.0,3.0,No,No,No,No,No,Government Employee,Public,STEM,Private HEI,No,No Scholarship Recommended
12304,Grace,Dela Cruz,19,Male,Single,Region II,Isabela,Ilagan City,Rural,4,BS Business Administration,Business,82.41,3.35,786000.0,9.0,No,No,No,No,No,Vendor/Small Business,Public,ABM,Unknown,No,No Scholarship Recommended
12305,Gina,Ilagan,19,Male,Single,Region II,Isabela,Cabagan,Urban,3,BS Hospitality Management,Hospitality,82.98,3.27,788000.0,5.0,No,No,No,No,No,Vendor/Small Business,Private,STEM,SUC,No,No Scholarship Recommended
12306,Ivan,Lagman,22,Female,Single,Region II,Quirino,Divilacan,Urban,2,BS Statistics,Science,81.88,3.42,612000.0,4.0,No,No,No,No,No,OFW,Public,STEM,LUC,No,No Scholarship Recommended
12307,Florante,Cabauatan,18,Male,Single,Region VI,Negros Occidental,Other City/Municipality,Rural,2,BA Communication,Social Sciences,84.93,3.01,556000.0,4.0,Yes,No,No,No,No,Private Employee,Private,Academic (HUMSS/GAS),LUC,No,No Scholarship Recommended
12308,Francis,Ramos,21,Male,Single,Region VI,Iloilo,Other City/Municipality,Rural,1,BS Data Science,IT/Computing,80.87,3.55,709000.0,9.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,SUC,No,No Scholarship Recommended
12309,Ramon,Castillo,19,Female,Single,Region III,Other Province,Town Center,Urban,2,BS Chemical Engineering,Engineering,79.87,3.68,574000.0,5.0,No,No,No,No,No,Coconut Farmer,Public,STEM,SUC,No,No Scholarship Recommended
12310,Kevin,Ilagan,21,Male,Single,Region I,Ilocos Norte,Other City/Municipality,Rural,4,BS Electrical Engineering,Engineering,83.76,3.17,582000.0,6.0,Yes,No,No,No,No,Sugarcane Farmer,Public,STEM,Unknown,Yes,No Scholarship Recommended
12311,Eduardo,Ocampo,19,Male,Single,Region II,Cagayan,Cabagan,Urban,2,Bachelor of Elementary Education,Education,78.22,3.9,625000.0,5.0,No,No,No,No,No,Fisherfolk,Public,Academic (HUMSS/GAS),SUC,No,No Scholarship Recommended
12312,Jose,Flores,18,Male,Single,Region II,Cagayan,Alicia,Rural,4,BS Marketing Management,Business,79.29,3.76,772000.0,5.0,No,No,Yes,No,No,Private Employee,Private,ABM,Private HEI,No,No Scholarship Recommended
12313,Leonora,Cruz,22,Male,Single,Region V,Albay,Town Center,Rural,3,BS Agribusiness Management,Agriculture,75.12,4.32,498000.0,5.0,No,No,Yes,No,No,Private Employee,Public,STEM,SUC,No,No Scholarship Recommended
12314,Zara,Agcaoili,24,Male,Single,Region V,Albay,Other City/Municipality,Urban,3,BS Environmental Science,Science,87.05,2.73,593000.0,9.0,Yes,No,No,No,No,Driver/Tricycle Operator,Public,STEM,Private HEI,No,No Scholarship Recommended
12315,Joanna,Dela Cruz,23,Male,Married,Region II,Isabela,Other City/Municipality,Urban,3,BS Agricultural Education,Education,80.09,3.65,849000.0,6.0,No,No,No,No,No,Farmer,Public,Academic (HUMSS/GAS),SUC,No,No Scholarship Recommended
12316,Maria,Cagurangan,24,Male,Married,Region VIII,Samar,Other City/Municipality,Rural,1,BS Agricultural Education,Education,83.37,3.22,697000.0,2.0,No,No,No,No,No,Vendor/Small Business,Public,STEM,Private HEI,No,No Scholarship Recommended
12317,Maricel,Delos Reyes,25,Female,Single,Region VIII,Other Province,Municipal Hall Area,Rural,2,BS Agricultural Education,Education,83.15,3.25,789000.0,6.0,No,No,No,No,No,Sugarcane Farmer,Public,Academic (HUMSS/GAS),SUC,No,No Scholarship Recommended
12318,Patricia,Torres,21,Female,Single,CAR,Other Province,Town Center,Urban,4,BS Agricultural Economics,Agriculture,81.36,3.49,641000.0,5.0,No,No,No,No,No,Government Employee,Public,STEM,SUC,No,No Scholarship Recommended
12319,Liza,Fernandez,25,Female,Single,Region II,Isabela,Santiago City,Urban,3,BS Computer Science,IT/Computing,84.95,3.01,617000.0,6.0,No,No,No,No,No,Unemployed,Public,STEM,LUC,No,No Scholarship Recommended
12320,Leonora,Castillo,23,Female,Single,Region II,Cagayan,San Agustin,Rural,2,BS Mechanical Engineering,Engineering,76.27,4.16,630000.0,5.0,No,No,No,No,No,Government Employee,Public,STEM,Private HEI,No,No Scholarship Recommended
12321,Arjay,Navarro,19,Female,Single,NCR,Metro Manila,Other City/Municipality,Rural,3,BS Hospitality Management,Hospitality,80.05,3.66,695000.0,4.0,No,No,No,No,No,Unemployed,Public,TVL/ABM,LUC,No,No Scholarship Recommended
12322,Rhea,Caballero,19,Female,Single,Region II,Isabela,Roxas,Urban,3,BS Fisheries,Agriculture,77.16,4.05,754000.0,7.0,No,No,No,No,No,Private Employee,Public,STEM,SUC,No,No Scholarship Recommended
12323,Andrei,Ramos,22,Female,Single,Region II,Quirino,Cordon,Rural,4,BS Hospitality Management,Hospitality,75.01,4.33,695000.0,9.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,SUC,No,No Scholarship Recommended
12324,Patricia,Lagman,24,Female,Single,Region V,Albay,Town Center,Urban,4,BS Agriculture,Agriculture,78.97,3.8,561000.0,2.0,Yes,No,No,No,No,Private Employee,Public,STEM,LUC,No,No Scholarship Recommended
12325,Gina,Delos Reyes,21,Female,Single,Region II,Quirino,Santiago City,Urban,1,BS Data Science,IT/Computing,81.98,3.4,666000.0,6.0,Yes,No,No,No,No,Coconut Farmer,Private,STEM,Private HEI,No,No Scholarship Recommended
12326,Arjay,Ocampo,19,Male,Single,Region II,Isabela,Echague,Urban,3,Bachelor of Secondary Education,Education,78.37,3.88,775000.0,4.0,No,No,No,No,No,Unemployed,Private,STEM,Private HEI,No,No Scholarship Recommended
12327,Angela,Bernardo,23,Female,Single,Region II,Cagayan,Jones,Urban,3,BS Agricultural Education,Agriculture,78.79,3.83,677000.0,3.0,No,No,No,No,No,Coconut Farmer,Public,STEM,SUC,No,No Scholarship Recommended
12328,Marvin,Lumaban,18,Male,Single,Region II,Quirino,Jones,Rural,3,BS Civil Engineering,Engineering,78.13,3.92,587000.0,2.0,No,No,Yes,No,No,Self-Employed,Public,STEM,Private HEI,No,No Scholarship Recommended
12329,Christian,Fernandez,22,Female,Single,Region I,Pangasinan,Town Center,Rural,1,BS Agricultural Economics,Agriculture,81.19,3.51,759000.0,6.0,No,No,No,No,No,Self-Employed,Public,STEM,Private HEI,No,No Scholarship Recommended
12330,Kristine,Guerrero,21,Female,Single,Region III,Metro Manila,Other City/Municipality,Urban,2,BA Public Administration,Social Sciences,78.58,3.86,543000.0,4.0,Yes,No,No,No,No,Vendor/Small Business,Private,Academic (HUMSS/GAS),SUC,No,No Scholarship Recommended
12331,Kevin,Aquino,18,Male,Single,Region II,Isabela,Cordon,Rural,2,BS Data Science,IT/Computing,77.18,4.04,577000.0,4.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,SUC,No,No Scholarship Recommended
12332,Kristine,Tobias,25,Male,Single,Region II,Isabela,Jones,Rural,1,BS Environmental Science,Science,83.96,3.14,745000.0,8.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,SUC,No,No Scholarship Recommended
12333,Oliver,Agcaoili,21,Female,Single,Region II,Isabela,Santiago City,Rural,4,BS Financial Management,Business,77.65,3.98,589000.0,5.0,No,Yes,No,No,No,Coconut Farmer,Public,STEM,Unknown,No,No Scholarship Recommended
12334,Gina,Santiago,18,Male,Single,Region II,Cagayan,Ilagan City,Urban,2,Bachelor of Secondary Education,Education,76.25,4.17,645000.0,4.0,No,No,No,No,No,Coconut Farmer,Private,Academic (HUMSS/GAS),LUC,No,No Scholarship Recommended
12335,Florante,Aquino,21,Female,Single,Region II,Cagayan,Cordon,Urban,2,BA Sociology,Social Sciences,83.29,3.23,693000.0,3.0,No,No,No,No,No,Fisherfolk,Public,Academic (HUMSS/GAS),SUC,No,No Scholarship Recommended
12336,Maria,Panganiban,17,Male,Single,Region II,Isabela,Roxas,Rural,3,BS Chemistry,Science,85.0,3.0,686000.0,4.0,Yes,No,No,No,No,OFW,Public,STEM,LUC,No,No Scholarship Recommended
12337,Oliver,Manalo,22,Female,Single,CAR,Other Province,Other City/Municipality,Urban,1,BS Marketing Management,Business,77.11,4.05,565000.0,9.0,No,No,No,No,No,Private Employee,Public,ABM,Private HEI,No,No Scholarship Recommended
12338,Zara,Aquino,24,Female,Single,Region VIII,Eastern Samar,Town Center,Urban,1,BS Pharmacy,Health Sciences,80.98,3.54,734000.0,7.0,No,No,No,No,No,Vendor/Small Business,Public,STEM,Unknown,No,No Scholarship Recommended
12339,Eduardo,Panganiban,25,Female,Single,Region II,Isabela,Cordon,Urban,3,BS Hotel and Restaurant Management,Hospitality,77.22,4.04,572000.0,8.0,No,No,No,No,No,OFW,Public,TVL/ABM,Private HEI,No,No Scholarship Recommended
12340,Mark,Domingo,21,Male,Single,Region II,Cagayan,Cordon,Urban,1,BS Civil Engineering,Engineering,80.75,3.57,639000.0,4.0,No,No,No,No,No,Government Employee,Private,STEM,SUC,No,No Scholarship Recommended
12341,Mark,Gonzales,19,Female,Single,Region VI,Other Province,Other City/Municipality,Urban,2,BA Communication,Social Sciences,78.88,3.82,770000.0,6.0,No,No,No,No,No,Fisherfolk,Public,STEM,LUC,No,No Scholarship Recommended
12342,Gina,Ybañez,22,Male,Single,NCR,Metro Manila,City Proper,Rural,2,BS Tourism Management,Hospitality,77.26,4.03,787000.0,8.0,No,No,No,No,No,Private Employee,Public,TVL/ABM,Unknown,No,No Scholarship Recommended
12343,Jenny,De Leon,25,Male,Single,Region II,Cagayan,Reina Mercedes,Urban,4,BA Communication,Social Sciences,75.09,4.32,645000.0,7.0,No,No,No,No,No,Driver/Tricycle Operator,Public,Academic (HUMSS/GAS),Private HEI,No,No Scholarship Recommended
12344,Riza,Cruz,23,Female,Single,Region III,Benguet,Town Center,Urban,4,BS Pharmacy,Health Sciences,78.81,3.83,566000.0,9.0,Yes,No,Yes,No,No,Construction Worker,Public,STEM,SUC,No,No Scholarship Recommended
12345,Precious,Garcia,23,Female,Single,Region II,Isabela,Other City/Municipality,Urban,4,BS Accountancy,Business,82.36,3.35,786000.0,6.0,No,No,No,No,No,Construction Worker,Public,ABM,LUC,No,No Scholarship Recommended
12346,Ryan,Gonzales,23,Female,Single,Region III,Bulacan,Municipal Hall Area,Urban,2,BS Agricultural Economics,Agriculture,83.06,3.26,506000.0,5.0,No,No,No,No,No,Government Employee,Private,STEM,SUC,No,No Scholarship Recommended
12347,John,Pagulayan,23,Female,Single,Region III,Samar,Town Center,Urban,2,BS Physics,Science,78.18,3.91,526000.0,2.0,No,No,No,No,No,Government Employee,Public,STEM,LUC,No,No Scholarship Recommended
12348,Ramon,Cagurangan,17,Male,Single,Region VIII,Tarlac,City Proper,Rural,3,BS Fisheries,Agriculture,78.19,3.91,770000.0,6.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,LUC,No,No Scholarship Recommended
12349,Francis,Delos Reyes,17,Male,Married,Region II,Isabela,Ilagan City,Rural,4,BS Chemical Engineering,Engineering,80.09,3.65,665000.0,7.0,No,No,No,No,No,Coconut Farmer,Public,STEM,SUC,No,No Scholarship Recommended
12350,Patricia,Cruz,17,Male,Married,Region II,Isabela,Alicia,Rural,4,BS Hotel and Restaurant Management,Hospitality,80.7,3.57,599000.0,8.0,No,No,No,No,No,OFW,Public,STEM,SUC,No,No Scholarship Recommended
12351,Patricia,Valencia,18,Female,Single,Region II,Cagayan,Ilagan City,Rural,3,BS Mechanical Engineering,Engineering,80.69,3.57,626000.0,4.0,Yes,No,Yes,No,No,OFW,Private,STEM,SUC,Yes,No Scholarship Recommended
12352,Leonora,Lagman,18,Female,Single,Region VI,Other Province,Other City/Municipality,Rural,3,BS Tourism Management,Hospitality,79.18,3.78,588000.0,5.0,No,No,No,No,No,Fisherfolk,Public,STEM,Unknown,No,No Scholarship Recommended
12353,Noel,Manalo,25,Female,Single,Region II,Cagayan,Santiago City,Rural,3,BS Biology,Science,79.42,3.74,824000.0,2.0,No,No,No,No,No,Farmer,Private,STEM,LUC,No,No Scholarship Recommended
12354,Maricel,Garcia,19,Male,Single,Region II,Nueva Vizcaya,Reina Mercedes,Urban,2,BS Physics,Science,79.69,3.71,584000.0,2.0,No,No,No,No,No,Unemployed,Public,STEM,SUC,No,No Scholarship Recommended
12355,Bryan,Santos,21,Female,Married,Region II,Cagayan,Burgos,Urban,1,BS Business Administration,Business,79.28,3.76,651000.0,7.0,No,No,No,No,No,Sugarcane Farmer,Public,ABM,LUC,No,No Scholarship Recommended
12356,Wendell,Quiambao,21,Male,Single,Region II,Nueva Vizcaya,Other City/Municipality,Urban,2,BS Agribusiness Management,Agriculture,83.44,3.21,769000.0,8.0,No,No,No,No,No,Government Employee,Public,STEM,LUC,No,No Scholarship Recommended
12357,Maricel,Hernandez,22,Female,Single,CAR,Benguet,Town Center,Urban,4,BS Agricultural Education,Education,85.58,2.92,564000.0,8.0,No,No,No,No,No,Construction Worker,Public,Academic (HUMSS/GAS),LUC,No,No Scholarship Recommended
12358,Yna,Domingo,21,Male,Single,Region III,Mountain Province,Municipal Hall Area,Rural,4,BS Biology,Science,84.82,3.02,619000.0,6.0,No,No,No,No,No,Coconut Farmer,Private,STEM,Private HEI,No,No Scholarship Recommended
12359,Patricia,Delos Reyes,18,Male,Single,Region II,Cagayan,Naguilian,Urban,3,BS Electrical Engineering,Engineering,81.02,3.53,652000.0,9.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,LUC,No,No Scholarship Recommended
12360,Angela,Javier,23,Male,Single,Region II,Isabela,Naguilian,Urban,4,BS Psychology,Social Sciences,76.54,4.13,577000.0,5.0,No,No,No,No,No,Sugarcane Farmer,Private,STEM,SUC,No,No Scholarship Recommended
12361,Mark,Mendoza,19,Male,Single,NCR,Metro Manila,Municipal Hall Area,Urban,4,BS Agricultural Education,Education,78.78,3.83,834000.0,7.0,No,No,No,No,No,OFW,Public,Academic (HUMSS/GAS),SUC,No,No Scholarship Recommended
12362,Mark,Santos,19,Male,Single,Region I,La Union,Other City/Municipality,Rural,3,BS Computer Science,IT/Computing,78.03,3.93,598000.0,3.0,No,No,No,No,No,Self-Employed,Public,STEM,Private HEI,No,No Scholarship Recommended
12363,Vanessa,Bautista,20,Female,Single,Region II,Cagayan,Naguilian,Urban,4,BS Accountancy,Business,75.77,4.23,676000.0,2.0,No,No,No,No,No,Self-Employed,Public,STEM,SUC,No,No Scholarship Recommended
12364,Grace,Durano,23,Female,Single,Region II,Nueva Vizcaya,Cabagan,Rural,1,BA Sociology,Social Sciences,77.4,4.01,706000.0,4.0,No,No,No,No,No,Government Employee,Public,STEM,SUC,No,No Scholarship Recommended
12365,Hannah,Cruz,20,Female,Single,Region I,Other Province,Municipal Hall Area,Rural,2,BS Psychology,Social Sciences,78.15,3.91,680000.0,5.0,No,No,No,No,No,Coconut Farmer,Public,Academic (HUMSS/GAS),SUC,No,No Scholarship Recommended
12366,Kristine,Mendoza,21,Female,Single,Region II,Quirino,Roxas,Rural,2,BS Nutrition and Dietetics,Health Sciences,75.82,4.22,644000.0,6.0,No,No,No,No,No,Fisherfolk,Private,STEM,Private HEI,No,No Scholarship Recommended
12367,Francis,Cabauatan,22,Male,Single,Region V,Other Province,City Proper,Urban,4,BS Agricultural Education,Education,83.96,3.14,663000.0,5.0,No,No,No,No,No,Government Employee,Public,Academic (HUMSS/GAS),Private HEI,No,No Scholarship Recommended
12368,Ana,Ocampo,22,Female,Single,Region III,Davao del Sur,City Proper,Urban,2,BS Business Administration,Business,82.83,3.29,813000.0,6.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,Unknown,No,No Scholarship Recommended
12369,Wendell,Agcaoili,22,Male,Single,Region VIII,Eastern Samar,Town Center,Urban,2,BS Computer Engineering,Engineering,80.53,3.6,657000.0,9.0,No,No,No,No,No,Vendor/Small Business,Public,STEM,SUC,No,No Scholarship Recommended
12370,Jenny,Urbano,17,Male,Single,NCR,Other Province,Town Center,Rural,2,BS Nutrition and Dietetics,Health Sciences,82.04,3.39,852000.0,7.0,No,No,No,No,No,Unemployed,Public,STEM,Private HEI,No,No Scholarship Recommended
12371,Mark,Bernardo,22,Male,Married,Region II,Isabela,Santiago City,Rural,4,BS Agricultural Education,Education,81.77,3.43,801000.0,4.0,No,No,No,No,No,OFW,Public,Academic (HUMSS/GAS),LUC,No,No Scholarship Recommended
12372,Mark,Lagman,19,Female,Single,Region III,Metro Manila,Other City/Municipality,Urban,3,BS Information Systems,IT/Computing,78.13,3.92,592000.0,2.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STEM,LUC,Yes,No Scholarship Recommended
12373,Michael,Domingo,17,Male,Single,Region V,Albay,Town Center,Urban,1,BS Chemical Engineering,Engineering,87.0,2.73,689000.0,3.0,No,No,No,No,No,Unemployed,Public,STEM,SUC,No,No Scholarship Recommended
12374,Riza,Quiambao,20,Male,Single,Region I,Ilocos Sur,Town Center,Urban,1,BS Data Science,IT/Computing,78.01,3.93,686000.0,8.0,No,No,No,No,Yes,Private Employee,Public,STEM,Private HEI,No,No Scholarship Recommended
12375,Paolo,Estrada,20,Male,Single,Region II,Cagayan,Jones,Urban,2,BS Agriculture,Agriculture,81.26,3.5,557000.0,4.0,No,No,No,No,No,Fisherfolk,Private,STEM,LUC,No,No Scholarship Recommended
12376,Wendell,Panganiban,25,Female,Single,Region VI,Capiz,Town Center,Rural,4,BS Agricultural Education,Education,82.67,3.31,713000.0,7.0,No,No,No,No,No,Farmer,Private,STEM,LUC,No,No Scholarship Recommended
12377,John,Urbano,24,Female,Single,CAR,Benguet,Municipal Hall Area,Rural,4,BS Physics,Science,79.64,3.71,702000.0,7.0,No,No,No,No,No,Farmer,Private,STEM,SUC,No,No Scholarship Recommended
12378,Ryan,Aquino,23,Female,Single,Region I,Pangasinan,Municipal Hall Area,Rural,1,BS Electrical Engineering,Engineering,85.06,2.99,740000.0,5.0,No,No,No,No,No,Fisherfolk,Private,STEM,Private HEI,No,No Scholarship Recommended
12379,Precious,Reyes,20,Female,Single,Region II,Quirino,Jones,Rural,1,BS Electrical Engineering,Engineering,81.33,3.49,700000.0,5.0,No,No,Yes,No,No,Sugarcane Farmer,Public,STEM,Private HEI,No,No Scholarship Recommended
12380,Jenny,Navarro,21,Female,Single,Region II,Cagayan,Other City/Municipality,Rural,2,BS Hotel and Restaurant Management,Hospitality,77.83,3.96,605000.0,4.0,No,No,No,No,No,OFW,Public,STEM,SUC,No,No Scholarship Recommended
12381,Ryan,Reyes,25,Female,Single,Region V,Albay,Town Center,Rural,4,BS Agricultural Education,Agriculture,78.62,3.85,719000.0,9.0,No,No,No,No,No,Fisherfolk,Public,STEM,Private HEI,No,No Scholarship Recommended
12382,Kristine,Dizon,19,Female,Single,Region II,Nueva Vizcaya,Burgos,Urban,2,BS Civil Engineering,Engineering,81.22,3.5,860000.0,3.0,No,No,No,No,No,Fisherfolk,Private,STEM,SUC,No,No Scholarship Recommended
12383,Rhea,Quiambao,22,Female,Single,Region I,Ilocos Norte,City Proper,Urban,1,BS Information Systems,IT/Computing,80.98,3.54,748000.0,8.0,No,No,No,No,No,Government Employee,Public,STEM,SUC,No,No Scholarship Recommended
12384,Rommel,Agcaoili,25,Male,Single,Region II,Isabela,Ilagan City,Rural,3,BS Chemical Engineering,Engineering,84.95,3.01,887000.0,7.0,No,No,No,No,No,Coconut Farmer,Private,STEM,SUC,Yes,No Scholarship Recommended
12385,Rowena,Ramos,19,Male,Single,CAR,Benguet,Other City/Municipality,Urban,3,BS Agricultural Education,Education,83.62,3.18,590000.0,7.0,No,No,No,No,No,Coconut Farmer,Public,Academic (HUMSS/GAS),SUC,No,No Scholarship Recommended
12386,Ryan,Mendoza,22,Female,Single,Region II,Cagayan,Naguilian,Rural,1,BS Hospitality Management,Hospitality,75.21,4.31,680000.0,5.0,No,No,No,No,No,Fisherfolk,Public,TVL/ABM,SUC,No,No Scholarship Recommended
12387,Maria,Reyes,21,Female,Single,Region II,Nueva Vizcaya,Burgos,Urban,3,BA Public Administration,Social Sciences,80.11,3.65,633000.0,2.0,No,No,No,No,No,Private Employee,Public,Academic (HUMSS/GAS),Unknown,No,No Scholarship Recommended
12388,Renz,Pascual,19,Female,Single,Region VIII,Other Province,City Proper,Rural,4,BS Nursing,Health Sciences,76.35,4.15,617000.0,3.0,No,No,No,No,No,Farmer,Private,STEM,SUC,No,No Scholarship Recommended
12389,Francis,Bautista,23,Male,Single,Region II,Isabela,Alicia,Rural,1,BS Hotel and Restaurant Management,Hospitality,85.81,2.89,726000.0,4.0,Yes,No,No,No,No,Private Employee,Public,STEM,SUC,Yes,No Scholarship Recommended
12390,Florante,Manalo,18,Female,Single,Region I,Other Province,Other City/Municipality,Urban,1,BS Accountancy,Business,77.29,4.03,659000.0,6.0,No,No,No,No,No,Driver/Tricycle Operator,Public,ABM,Private HEI,No,No Scholarship Recommended
12391,John,Castillo,23,Female,Single,Region II,Cagayan,Other City/Municipality,Rural,4,BS Chemistry,Science,81.41,3.48,506000.0,7.0,Yes,No,No,No,No,Sugarcane Farmer,Public,STEM,Private HEI,No,No Scholarship Recommended
12392,Christian,Reyes,22,Female,Single,CAR,Mountain Province,City Proper,Urban,2,BS Electrical Engineering,Engineering,78.26,3.9,652000.0,6.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,Private HEI,No,No Scholarship Recommended
